Price,Status,Area,Rate per sqft,Property Type,Locality,Builder Name,RERA Approval,BHK_Count,Socity,Company Name,Flat Type
55900000.0,Under Construction,1357,"41,267 ",3 BHK Apartment in DLF The Grove,Sector 54,Individual Agent,Approved by RERA,3.0, DLF The Grove,DLF,Apartment
22500000.0,Ready to move,3461,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Individual Agent,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
18700000.0,Ready to move,2922,"6,428 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Individual Agent,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
37200000.0,Ready to move,5709,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Individual Agent,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
24000000.0,Ready to move,3693,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Proptiger,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
23200000.0,Ready to move,3560,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Proptiger,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
35000000.0,Ready to move,5374,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Proptiger,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
22700000.0,Ready to move,3480,"6,525 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Proptiger,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
16700000.0,Ready to move,2877,"5,818 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Proptiger,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
20000000.0,Ready to move,2873,"6,964 ",4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,home,Not approved by RERA,4.0, BPTP Amstoria Country Floor,BPTP,Apartment
12600000.0,Ready to move,2296,"5,500 ",4 BHK Apartment in Sare Green Parc Petioles,Sector 92,Property In Gurgaon,Not approved by RERA,4.0, Sare Green Parc Petioles,Sare,Apartment
11200000.000000002,Ready to move,2040,"5,500 ",4 BHK Apartment in Sare Green Parc Petioles,Sector 92,properties for sale in Gurgaon,Not approved by RERA,4.0, Sare Green Parc Petioles,Sare,Apartment
12200000.0,Ready to move,2226,"5,500 ",4 BHK Apartment in Sare Green Parc Petioles,Sector 92,Proptiger,Not approved by RERA,4.0, Sare Green Parc Petioles,Sare,Apartment
11500000.0,Ready to move,2093,"5,500 ",4 BHK Apartment in Sare Green Parc Petioles,Sector 92,Proptiger,Not approved by RERA,4.0, Sare Green Parc Petioles,Sare,Apartment
7517000.0,Under Construction,1002,"7,502 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
7873000.0,Under Construction,1050,"7,499 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
6913000.0,Under Construction,922,"7,498 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
8289000.0,Under Construction,1105,"7,502 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
7791000.0,Under Construction,1039,"7,499 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
8270999.999999999,Under Construction,1103,"7,499 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
8015000.000000001,Under Construction,1069,"7,498 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
13500000.0,Ready to move,2080,"6,500 ",3 BHK Apartment in Supertech Aadri,Sector 79,Proptiger,Not approved by RERA,3.0, Supertech Aadri,Supertech,Apartment
13700000.000000002,Ready to move,2110,"6,500 ",3 BHK Apartment in Supertech Aadri,Sector 79,Proptiger,Not approved by RERA,3.0, Supertech Aadri,Supertech,Apartment
8015000.000000001,Under Construction,1069,"7,498 ",3 BHK Apartment in Raheja Vanya,Sector 99A,Proptiger,Approved by RERA,3.0, Raheja Vanya,Raheja,Apartment
8500000.0,Ready to move,1450,"5,862 ",3 BHK Apartment in Emaar Palm Hills,Sector 77,Proptiger,Not approved by RERA,3.0, Emaar Palm Hills,Emaar,Apartment
117400000.0,Ready to move,3092,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
117200000.0,Ready to move,3088,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
85200000.0,Ready to move,2246,"37,978 ",2 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,2.0, DLF The Crest,DLF,Apartment
217600000.00000003,Ready to move,6221,"34,994 ",5 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,5.0, DLF The Crest,DLF,Apartment
217600000.00000003,Ready to move,6221,"34,994 ",5 BHK Apartment in DLF The Crest,Sector 54,home,Not approved by RERA,5.0, DLF The Crest,DLF,Apartment
117000000.0,Ready to move,3081,"37,977 ",4 BHK Apartment in DLF The Crest,Sector 54,Property In Gurgaon,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
233400000.0,Ready to move,6147,"37,978 ",5 BHK Apartment in DLF The Crest,Sector 54,properties for sale in Gurgaon,Not approved by RERA,5.0, DLF The Crest,DLF,Apartment
75300000.0,Ready to move,3141,"24,000 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
84400000.0,Ready to move,3518,"24,000 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
102000000.0,Ready to move,2686,"37,978 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
134400000.0,Ready to move,3541,"37,977 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
134200000.0,Ready to move,3536,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
134100000.0,Ready to move,3532,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
134000000.0,Ready to move,3529,"37,977 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
152700000.0,Ready to move,4022,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
92500000.0,Ready to move,2644,"34,984 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
101500000.0,Ready to move,2673,"37,977 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
118300000.0,Ready to move,3116,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
148300000.0,Ready to move,3907,"37,978 ",4 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,4.0, DLF The Crest,DLF,Apartment
90000000.0,Ready to move,2370,"37,977 ",2 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,2.0, DLF The Crest,DLF,Apartment
119000000.0,Ready to move,3134,"37,978 ",3 BHK Apartment in DLF The Crest,Sector 54,Proptiger,Not approved by RERA,3.0, DLF The Crest,DLF,Apartment
128900000.0,Ready to move,5605,"23,000 ",4 BHK Villa in Emaar Marbella,Sector 66,Proptiger,Not approved by RERA,4.0, Emaar Marbella,Emaar,Villa
186700000.00000003,Ready to move,8120,"23,000 ",5 BHK Villa in Emaar Marbella,Sector 66,Proptiger,Not approved by RERA,5.0, Emaar Marbella,Emaar,Villa
149900000.0,Ready to move,6520,"23,000 ",5 BHK Villa in Emaar Marbella,Sector 66,Proptiger,Not approved by RERA,5.0, Emaar Marbella,Emaar,Villa
33600000.0,Ready to move,2407,"14,000 ",4 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,home,Not approved by RERA,4.0, Central Park Aqua Front Towers,Central,Apartment
32000000.0,Under Construction,2000,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Property In Gurgaon,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
36400000.0,Ready to move,2600,"14,000 ",4 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,properties for sale in Gurgaon,Not approved by RERA,4.0, Central Park Aqua Front Towers,Central,Apartment
25000000.0,Ready to move,1789,"14,000 ",3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Proptiger,Not approved by RERA,3.0, Central Park Aqua Front Towers,Central,Apartment
20900000.0,Under Construction,1310,"16,000 ",2 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,2.0, M3M Skycity,M3M,Apartment
30900000.0,Under Construction,1932,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
22200000.000000004,Ready to move,1590,"14,000 ",3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Proptiger,Not approved by RERA,3.0, Central Park Aqua Front Towers,Central,Apartment
28800000.0,Under Construction,1800,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
29800000.0,Ready to move,2134,"14,000 ",3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Proptiger,Not approved by RERA,3.0, Central Park Aqua Front Towers,Central,Apartment
32599999.999999996,Under Construction,2040,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
20400000.0,Under Construction,1280,"16,000 ",2 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,2.0, M3M Skycity,M3M,Apartment
32799999.999999996,Under Construction,2054,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
20099999.999999996,Under Construction,1261,"16,000 ",2 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,2.0, M3M Skycity,M3M,Apartment
21700000.0,Under Construction,1358,"16,000 ",2 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,2.0, M3M Skycity,M3M,Apartment
29200000.0,Under Construction,1828,"16,000 ",3 BHK Apartment in M3M Skycity,Sector 65,Proptiger,Approved by RERA,3.0, M3M Skycity,M3M,Apartment
30000000.0,Ready to move,2103,"14,300 ",3 BHK Apartment in DLF The Ultima,Sector 81,Proptiger,Not approved by RERA,3.0, DLF The Ultima,DLF,Apartment
40400000.0,Ready to move,2831,"14,300 ",4 BHK Apartment in DLF The Ultima,Sector 81,Proptiger,Not approved by RERA,4.0, DLF The Ultima,DLF,Apartment
27500000.0,Ready to move,1930,"14,300 ",3 BHK Apartment in DLF The Ultima,Sector 81,Proptiger,Not approved by RERA,3.0, DLF The Ultima,DLF,Apartment
255900000.0,Ready to move,11635,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
66900000.00000001,Ready to move,3043,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
104300000.0,Ready to move,4742,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
49200000.0,Ready to move,2240,"22,000 ",2 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,2.0, M3M Golf Estate,M3M,Apartment
49000000.0,Ready to move,2230,"22,000 ",2 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,2.0, M3M Golf Estate,M3M,Apartment
77100000.0,Ready to move,3505,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
65500000.0,Ready to move,2979,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
65599999.99999999,Ready to move,2985,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
77200000.0,Ready to move,3510,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
100700000.0,Ready to move,4581,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
108699999.99999999,Ready to move,4944,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
82100000.00000001,Ready to move,3732,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
70400000.0,Ready to move,3203,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
198000000.0,Ready to move,9000,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
82600000.0,Ready to move,3756,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
81500000.0,Ready to move,3705,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
81400000.0,Ready to move,3702,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
109800000.0,Ready to move,4992,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
293500000.0,Ready to move,13343,"21,999 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
246900000.0,Ready to move,11224,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
109200000.0,Ready to move,4968,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
139700000.0,Ready to move,6351,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
105200000.0,Ready to move,4785,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
141900000.0,Ready to move,6450,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
68500000.0,Ready to move,3117,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
68500000.0,Ready to move,3114,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
68400000.0,Ready to move,3112,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
106600000.0,Ready to move,4847,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
106500000.0,Ready to move,4845,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
80300000.0,Ready to move,3652,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
68800000.0,Ready to move,3129,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
114600000.00000001,Ready to move,5210,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
172700000.0,Ready to move,7851,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
114000000.0,Ready to move,5185,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
73500000.0,Ready to move,3344,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
85500000.0,Ready to move,3887,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
113500000.0,Ready to move,5163,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
113500000.0,Ready to move,5160,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
90100000.0,Ready to move,4096,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
104300000.0,Ready to move,4742,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
85500000.0,Ready to move,3888,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
73900000.0,Ready to move,3363,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
80300000.0,Ready to move,3652,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
68800000.0,Ready to move,3129,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
114600000.00000001,Ready to move,5210,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
172700000.0,Ready to move,7851,"22,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
114000000.0,Ready to move,5185,"22,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
73500000.0,Ready to move,3344,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
85500000.0,Ready to move,3887,"22,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Proptiger,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
